record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-01179,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,70.0,90.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2815,Eng Technol Sci] Bioretention cell MP removal from road runoff [Results] Bioretention cell removed 70-90% of road runoff MP [Results] Most MP retained,table_context_only_not_reverified,False,True,accepted_table_quantity,0.0999999999999999,0.2999999999999999,fraction,70-90%, MP removal from road runoff [Results] Bioretention cell removed 70-90% of road runoff MP [Results] Most MP retained,Urban_transmission,,0.01,False,TBL-1b89eab2b93d|Urban_transmission|fraction|0.1|0.3,PATH-01179,unspecified,Urban_transmission::fraction::bioretention,Urban_transmission,unspecified,Urban_transmission::fraction::unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,auxiliary_not_mapped,False,0.0,-2.302585092994047,retain,Point estimate or explicitly reported finite scenario range,Urban_transmission,Urban_transmission::fraction::unspecified,bioretention,PATH-01179,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-01179,PATH-01179,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.1732050807568876,0.0279999999999999,0,0.0279999999999999,False
PATH-01196,Accumulation of soil microplastics and phthalate esters in n,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,11000000.0,11000000.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11234,"""MP Abundance"": {     ""Shandong #2"": {       ""0-30 cm"": ""7.1 x 10^6 items m^-2"",       ""0-10 cm"": ""1.1 x 10^7 items m^-2"",       ""10-20 cm"": ""1.5 x 10",table_context_only_not_reverified,False,True,accepted_table_quantity,11000000.0,11000000.0,items/m2,1.1e7 items m-2,"ong #2"": {       ""0-30 cm"": ""7.1e6 items m-2"",       ""0-10 cm"": ""1.1e7 items m-2"",       ""10-20 cm"": ""1.5 x 10",Agricultural_soil_observation,,1.0,False,TBL-cbc15840a52a|Agricultural_soil_observation|items/m2|11000000|11000000,PATH-01196,unspecified,Agricultural_soil_observation::items/m2::soil_abundance_depth_resolved,Agricultural_soil_observation,soil_abundance_depth_resolved,Agricultural_soil_observation::items/m2::soil_abundance_depth_resolved,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,16.213405830762646,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/m2::unspecified,soil_abundance_depth_resolved,PATH-01196,point_scenario,retained_previous_cleaned_input,PATH-01196,PATH-01196,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,11000000.0,9050000.0,0,9050000.0,False
PATH-01198,Microplastic Pollution in Ship-Sourced Wastewater Assessment,TBL-d263a0b53c7c,Microplastic Pollution in Ship-Sourced Wastewater Assessment of Pollution Load R,WWTP/Hydrological,21.6,21.6,items/m3,items/m3,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 1527,"6 items/ | Context: lf (Bushehr port and Assaluyeh port) found  concentrations ranging from 5.53 to 21.6 items/m3 [12],  whereas our concentrations in",table_context_only_not_reverified,False,True,accepted_table_quantity,5.53,21.6,items/m3,5.53 to 21.6 items/m3,"hehr port and Assaluyeh port) found  concentrations ranging from 5.53 to 21.6 items/m3 [12],  whereas our concentrations in",Hydrological_water_observation,,1.0,False,TBL-d263a0b53c7c|Hydrological_water_observation|items/m3|5.53|21.6,PATH-01198,unspecified,Hydrological_water_observation::items/m3::unspecified,Hydrological_water_observation,unspecified,Hydrological_water_observation::items/m3::unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,auxiliary_not_mapped,False,0.0,1.7101878155342434,retain,Point estimate or explicitly reported finite scenario range,Hydrological_water_observation,Hydrological_water_observation::items/m3::unspecified,unspecified,PATH-01198,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-01198,PATH-01198,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,10.929226871101177,10.929226871101177,0,10.929226871101177,False
PATH-01200,Assessment of Microplastics in a Municipal Wastewater Treatm,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,97.0,97.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 653,019) a 73.8% after using Value: 0.02 items  | Context: mong others. Talvitie et al. (2017) reported 97% MP removal by RSF (from 0.7 to 0.02 items L− 1,table_context_only_not_reverified,False,True,accepted_table_quantity,0.03,0.03,fraction,97%,2 items  | Context: mong others. Talvitie et al. (2017) reported 97% MP removal by RSF (from 0.7 to 0.02 items L- 1,Hydrological_transmission,,0.01,False,TBL-604a22a3b71e|Hydrological_transmission|fraction|0.03|0.03,PATH-01200,unspecified,Hydrological_transmission::fraction::sand_filtration,Hydrological_transmission,sand_filtration,Hydrological_transmission::fraction::sand_filtration,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-3.506557897319982,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,sand_filtration,PATH-01200,point_scenario,retained_previous_cleaned_input,PATH-01200,PATH-01200,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.03,0.146,0,0.146,False
PATH-01443,River export of macro- and microplastics to seas by sources,TBL-ea98ac366d15,River export of macro- and microplastics to seas by sources worldwide,WWTP/Hydrological,208.0,208.0,kg/km,kg/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 284,"n Class II (937 kg/km2/year, Fig. 2 Value: 20 kg/ | Context: e being introduced to the environment (208 kg/km2/year) is compared to Class I (20 kg/km2",table_context_only_not_reverified,False,True,accepted_table_quantity,0.0005698630136986,0.0005698630136986,g/day/m2,208 kg/km2/year, Value: 20 kg/ | Context: e being introduced to the environment (208 kg/km2/year) is compared to Class I (20 kg/km2,Watershed_transport,,2.7397260273972604e-06,False,TBL-ea98ac366d15|Watershed_transport|g/day/m2|0.000569863013699|0.000569863013699,PATH-01443,unspecified,Watershed_transport::g/day/m2::catchment_release_before_river_export,Watershed_transport,catchment_release_before_river_export,Watershed_transport::g/day/m2::catchment_release_before_river_export,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-7.470114552863364,retain,Point estimate or explicitly reported finite scenario range,Watershed_transport,Watershed_transport::g/day/m2::unspecified,catchment_release_before_river_export,PATH-01443,point_scenario,retained_previous_cleaned_input,PATH-01443,PATH-01443,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0005698630136986,0.0005698630136986,0,0.0005698630136986,False
PATH-01452,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,18.0,18.0,%,%,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 14926,"condary and tertiary treatment processes, indicating poor removal of fragments. Films were t Value: 18%, | Context: highest removal efﬁciency followin",table_context_only_not_reverified,False,True,accepted_table_quantity,0.8200000000000001,0.8200000000000001,fraction,18%,"esses, indicating poor removal of fragments. Films were t Value: 18%, | Context: highest removal efficiency followin",Hydrological_transmission,,0.01,False,TBL-f6e7aeb7febc|Hydrological_transmission|fraction|0.82|0.82,PATH-01452,unspecified,Hydrological_transmission::fraction::treatment_unspecified_fraction_unspecified,Hydrological_transmission,treatment_unspecified_fraction_unspecified,Hydrological_transmission::fraction::treatment_unspecified_fraction_unspecified,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,-0.1984509387238381,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,treatment_unspecified_fraction_unspecified,PATH-01452,point_scenario,retained_previous_cleaned_input,PATH-01452,PATH-01452,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.8200000000000001,0.1679999999999999,0,0.1679999999999999,False
PATH-01484,Microplastic Removal from Road Stormwater Runoff using Lab-s,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,97.2,97.2,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 4555,: 97.2%. | Context: d that the removal efficiency was in the range of 92.4 to 99.3% with a mean of  97.2%. Statistical analysis (α = 5%) showed that v,table_context_only_not_reverified,False,True,accepted_table_quantity,0.0279999999999999,0.0279999999999999,fraction,97.2%,: 97.2%. | Context: d that the removal efficiency was in the range of 92,Urban_transmission,,0.01,False,TBL-1b89eab2b93d|Urban_transmission|fraction|0.028|0.028,PATH-01484,unspecified,Urban_transmission::fraction::bioretention,Urban_transmission,unspecified,Urban_transmission::fraction::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,-3.575550768806937,retain,Point estimate or explicitly reported finite scenario range,Urban_transmission,Urban_transmission::fraction::unspecified,bioretention,PATH-01484,point_scenario,retained_previous_cleaned_input,PATH-01484,PATH-01484,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0279999999999999,0.0279999999999999,0,0.0279999999999999,False
PATH-01486,Shades of grey -- tire characteristics and road surface infl,TBL-dcf6345f623b,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,1.3,1.3,g/km,g/km,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 304,"""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type",table_context_only_not_reverified,False,True,accepted_table_quantity,1.3,1.3,g/km,1.3 g/km," 2"": 2.5 g/km       },       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type",Tire_emission,,1.0,False,TBL-dcf6345f623b|Tire_emission|g/km|1.3|1.3,PATH-01486,unspecified,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,Tire_emission,wear_test_unspecified_airborne_fraction,Tire_emission::g/km::wear_test_unspecified_airborne_fraction,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,0.262364264467491,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km::unspecified,wear_test_unspecified_airborne_fraction,PATH-01486,point_scenario,retained_previous_cleaned_input,PATH-01486,PATH-01486,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1.3,1.6,0,1.6,False
PATH-01529,Urban Stormwater Runoff A Major Pathway for Anthropogenic Pa,TBL-bea816da982f,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",Agricultural,24.6,24.6,particles/L,particles/L,pathway_parameters_FULL_STRUCTURED.xlsx::3. Agricultural & Area EF::row 2671,"rticles/ | Context: ing microplastics, to aquatic ecosystems. The concentrations reported here, 0.3−24.6 particles/L (Tables S3 and S8), are similar t",table_context_only_not_reverified,False,True,accepted_table_quantity,300.0,24600.0,items/m3,0.3-24.6 particles/L,"astics, to aquatic ecosystems. The concentrations reported here, 0.3-24.6 particles/L (Tables S3 and S8), are similar t",Urban_water_observation,,1000.0,False,TBL-bea816da982f|Urban_water_observation|items/m3|300|24600,PATH-01529,unspecified,Urban_water_observation::items/m3::particle_count,Urban_water_observation,particle_count,Urban_water_observation::items/m3::particle_count,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,3.0,5.703782474656201,retain,Point estimate or explicitly reported finite scenario range,Urban_water_observation,Urban_water_observation::items/m3::unspecified,particle_count,PATH-01529,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-01529,PATH-01529,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,2716.615541441225,10550.96136072799,0,10550.96136072799,False
PATH-01802,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,8.6,8.6,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 672,"rticles  | Context: e of the highest re- ported MPs concentrations, an average of 4.9 ﬁbers L−1 and 8.6 particles L−1 of treated wastewater, were repo",table_context_only_not_reverified,False,True,accepted_table_quantity,8600.0,8600.0,items/m3,8.6 particles L-1," re- ported MPs concentrations, an average of 4.9 fibers L-1 and 8.6 particles L-1 of treated wastewater, were repo",Hydrological_effluent,,1000.0,False,TBL-f6e7aeb7febc|Hydrological_water_observation|items/m3|8600|8600,PATH-01802,unspecified,Hydrological_effluent::items/m3::treated_unspecified,Hydrological_water_observation,unspecified,Hydrological_water_observation::items/m3::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,9.0595174822416,retain,Point estimate or explicitly reported finite scenario range,Hydrological_water_observation,Hydrological_water_observation::items/m3::unspecified,treated_unspecified,PATH-01802,point_scenario,retained_previous_cleaned_input,PATH-01802,PATH-01802,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,8600.0,8600.0,0,8600.0,False
