text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
1200d0e75425416f79c2e39cd1b870db,WWTP/Hydrological,56.16,56.16,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,1200d0e75425416f79c2e39cd1b870db,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,56.16,56.16,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"nting for a removal percentage of 90.03%. On the contrary, FB displayed a low removal efficiency of 56.16%, also significantly decreasing fro Value: 5",Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,56.16,56.16,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 668,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01139,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
12819582ecb1e12aea8de317fdaf3c73,Tire & Brake Wear,2.5,2.5,g/km,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear EF,12819582ecb1e12aea8de317fdaf3c73,Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,2.5,2.5,g/km,Tire & Brake Wear EF,context_restored_exact_fingerprint,"""TRWP Mass per Vehicle-km"": {       ""Summer Tires"": {         ""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },       ""Winter Tires"": {",Shades of grey -- tire characteristics and road surface influence tire and road,Tire & Brake Wear,g/km,2.5,2.5,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::2. Tire & Brake Wear EF::row 3134,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,12819582ecb1e12aea8de317fdaf3c73,Shades of grey -- tire characteristics and road surface influence tire and road wear particle (TRWP) abundance and physicochemical properties,https://doi.org/10.3389/fenvs.2023.1258922,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-01172,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
129648c057d834a1448bf971970ed279,Urban Runoff,70.0,90.0,,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Transport & Delivery Coeffic,129648c057d834a1448bf971970ed279,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,70.0,90.0,,Transport & Delivery Coeffic,context_restored_exact_fingerprint,Eng Technol Sci] Bioretention cell MP removal from road runoff [Results] Bioretention cell removed 70-90% of road runoff MP [Results] Most MP retained,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,70.0,90.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2815,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01179,missing_or_ambiguous_unit,False,runoff;removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
12e95111d664d3369e85224bd7bb344c,Agricultural,11000000.0,11000000.0,,Accumulation of soil microplastics and phthalate esters in n,Generic Parameters & Ranges,12e95111d664d3369e85224bd7bb344c,Accumulation of soil microplastics and phthalate esters in n,Agricultural,11000000.0,11000000.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"""MP Abundance"": {     ""Shandong #2"": {       ""0-30 cm"": ""7.1 x 10^6 items m^-2"",       ""0-10 cm"": ""1.1 x 10^7 items m^-2"",       ""10-20 cm"": ""1.5 x 10",Accumulation of soil microplastics and phthalate esters in n,Agricultural,,11000000.0,11000000.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 11234,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01196,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
12ef268f95288756eefdd31193a8315f,WWTP/Hydrological,21.6,21.6,items/m3,Microplastic Pollution in Ship-Sourced Wastewater Assessment,WWTP Removal Efficiencies,12ef268f95288756eefdd31193a8315f,Microplastic Pollution in Ship-Sourced Wastewater Assessment,WWTP/Hydrological,21.6,21.6,items/m3,WWTP Removal Efficiencies,context_restored_exact_fingerprint,"6 items/ | Context: lf (Bushehr port and Assaluyeh port) found  concentrations ranging from 5.53 to 21.6 items/m3 [12],  whereas our concentrations in",Microplastic Pollution in Ship-Sourced Wastewater Assessment,WWTP/Hydrological,items/m3,21.6,21.6,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 1527,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,12ef268f95288756eefdd31193a8315f,Microplastic Pollution in Ship-Sourced Wastewater: Assessment of Pollution Load Risk for Ballast and Bilge Water,https://doi.org/10.54926/jnamt.2025.2526,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-01198,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
12f79e6fe3721e8a71981cc286aa2562,WWTP/Hydrological,97.0,97.0,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,12f79e6fe3721e8a71981cc286aa2562,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,97.0,97.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,019) a 73.8% after using Value: 0.02 items  | Context: mong others. Talvitie et al. (2017) reported 97% MP removal by RSF (from 0.7 to 0.02 items L− 1,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,97.0,97.0,2,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 653,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01200,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
14fb32dacc7fd8a42915d27bc8ab480c,Atmospheric,70.0,70.0,,Atmospheric microplastic deposition in an urban environment,Generic Parameters & Ranges,14fb32dacc7fd8a42915d27bc8ab480c,Atmospheric microplastic deposition in an urban environment,Atmospheric,70.0,70.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"on: 575-1,008 particles/m2/day [Results] 92% fibers; PET, PAN, PA dominant [Results] Particle size: 70% <100 um",Atmospheric microplastic deposition in an urban environment,Atmospheric,,70.0,70.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1311,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01321,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
16e8623bc80bf59c41ec5f8c1d6d7f74,WWTP/Hydrological,208.0,208.0,kg/km,River export of macro- and microplastics to seas by sources,All Emission Factors,16e8623bc80bf59c41ec5f8c1d6d7f74,River export of macro- and microplastics to seas by sources,WWTP/Hydrological,208.0,208.0,kg/km,All Emission Factors,context_restored_exact_fingerprint,"n Class II (937 kg/km2/year, Fig. 2 Value: 20 kg/ | Context: e being introduced to the environment (208 kg/km2/year) is compared to Class I (20 kg/km2",River export of macro- and microplastics to seas by sources,WWTP/Hydrological,kg/km,208.0,208.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 284,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-01443,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
16fcb151faca6a73e76af249c3d55f61,WWTP Hydrological,18.0,18.0,%,Microplastic distributions in a domestic wastewater treatment plant Removal effi,Generic Parameters & Ranges,16fcb151faca6a73e76af249c3d55f61,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,18.0,18.0,%,Generic Parameters & Ranges,context_restored_exact_fingerprint,"condary and tertiary treatment processes, indicating poor removal of fragments. Films were t Value: 18%, | Context: highest removal efﬁciency followin",Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,%,18.0,18.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 14926,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,,,,,,PATH-01452,structural_candidate_not_parameter_verified,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
177ff119aa36802ccb7a26a30aa47c01,Urban Runoff,97.2,97.2,,Microplastic Removal from Road Stormwater Runoff using Lab-s,Generic Parameters & Ranges,177ff119aa36802ccb7a26a30aa47c01,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,97.2,97.2,,Generic Parameters & Ranges,context_restored_exact_fingerprint,: 97.2%. | Context: d that the removal efficiency was in the range of 92.4 to 99.3% with a mean of  97.2%. Statistical analysis (α = 5%) showed that v,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,,97.2,97.2,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 4555,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01484,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
17838016a2505a30a6e19cd1a8cbac52,Tire & Brake Wear,1.3,1.3,g/km,Shades of grey -- tire characteristics and road surface infl,All Emission Factors,17838016a2505a30a6e19cd1a8cbac52,Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,1.3,1.3,g/km,All Emission Factors,context_restored_exact_fingerprint,"""Type 1"": 1.2 g/km,         ""Type 2"": 2.5 g/km       },       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type",Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,g/km,1.3,1.3,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 304,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,17838016a2505a30a6e19cd1a8cbac52,Shades of grey -- tire characteristics and road surface influence tire and road wear particle (TRWP) abundance and physicochemical properties,https://doi.org/10.3389/fenvs.2023.1258922,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-01486,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
17c76bdba5547a93c1081e648c69f653,WWTP/Hydrological,84.0,84.0,,Assessment of Microplastics in a Municipal Wastewater Treatm,Generic Parameters & Ranges,17c76bdba5547a93c1081e648c69f653,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,84.0,84.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,(2018) reported a concentration of 1.0 ± 0.4 items L− 1 in the fina Value: 0.4 items  | Context: d 84% (Hann et al. 2018). Lares et al. (2018) reporte,Assessment of Microplastics in a Municipal Wastewater Treatm,WWTP/Hydrological,,84.0,84.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 649,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-01506,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
17fc32c1312885430eee30846443a753,Urban Runoff,132.72,132.72,L,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,WWTP Concentrations & Loads,17fc32c1312885430eee30846443a753,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,132.72,132.72,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,mmercial road (474 particles/L). The average microplastic concentration of all samples was 192.78 ± 132.72  particles/L. The comp Value: 132.72  parti,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,L,132.72,132.72,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 657,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,17fc32c1312885430eee30846443a753,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 4,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-01519,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
181e97047343544283b008104dc7e598,Agricultural,24.6,24.6,particles/L,Urban Stormwater Runoff A Major Pathway for Anthropogenic Pa,Agricultural & Area EF,181e97047343544283b008104dc7e598,Urban Stormwater Runoff A Major Pathway for Anthropogenic Pa,Agricultural,24.6,24.6,particles/L,Agricultural & Area EF,context_restored_exact_fingerprint,"rticles/ | Context: ing microplastics, to aquatic ecosystems. The concentrations reported here, 0.3−24.6 particles/L (Tables S3 and S8), are similar t",Urban Stormwater Runoff A Major Pathway for Anthropogenic Pa,Agricultural,particles/L,24.6,24.6,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::3. Agricultural & Area EF::row 2671,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,181e97047343544283b008104dc7e598,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of MPs",https://doi.org/10.1021/acsestwater.1c00017,Urban Stormwater Runoff A Major Pathway for Anthro.pdf; PDF page(s) 6,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-01529,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
