Source_lake_row,Lake_lon,Lake_lat,OSM_locations_25km,Nearest_OSM_km,Nearest_OSM_lon,Nearest_OSM_lat,Nearest_OSM_name,Nearest_OSM_tags,OSM_source_region
5869,175.156142,-37.084995,4,15.590757,175.2928214,-36.99706832,NA,"landuse=aquaculture, leisure=fishing, ref:linz:hydrographic_id=3191354, seamark:fishing_facility:category=stake, seamark:type=fishing_facility, source=LINZ;Firth of Thames Chart",australia-oceania
5870,174.911477,-37.089447,2,24.048337,175.1041809,-36.93753939,NA,"landuse=aquaculture, operator=McCallum Bros, produce=oysters, seamark:type=marine_farm",australia-oceania
5871,175.211458,-37.114381,4,14.895433,175.2928214,-36.99706832,NA,"landuse=aquaculture, leisure=fishing, ref:linz:hydrographic_id=3191354, seamark:fishing_facility:category=stake, seamark:type=fishing_facility, source=LINZ;Firth of Thames Chart",australia-oceania
5886,176.090488,-38.410378,1,24.357569,176.1007995,-38.62965344,Huka Prawn Park,"landuse=aquaculture, name=Huka Prawn Park, ref:linz:topo50_id=2333066, tourism=attraction, wikidata=Q5935370",australia-oceania
5923,169.417708,-43.710941,1,6.369546,169.4967362,-43.71040908,NA,"landuse=aquaculture, produce=salmon, ref:linz:topo50_id=6722158, seamark:type=marine_farm",australia-oceania
5924,169.269654,-43.720162,1,18.332317,169.4967362,-43.71040908,NA,"landuse=aquaculture, produce=salmon, ref:linz:topo50_id=6722158, seamark:type=marine_farm",australia-oceania
5929,170.087865,-44.286541,21,0.436736,170.0833042,-44.28871244,High Country Salmon,"landuse=aquaculture, name=High Country Salmon, produce=salmon, seamark:type=marine_farm",australia-oceania
5946,169.827006,-46.234471,1,6.830238,169.8328495,-46.29578425,Kaitangata Salmon Hatchery,"landuse=aquaculture, name=Kaitangata Salmon Hatchery, operator=Sanford",australia-oceania
6000,-80.117332,-2.233771,536,10.197036,-80.02669576,-2.247588685,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6001,-79.854047,-2.281302,528,8.266816,-79.81888145,-2.3471654,PSC129,"aquaculture=shrimp, name=PSC129, natural=water, sector=TAURA4, water=pond",south-america
6002,-79.909818,-2.353579,672,6.7808,-79.9484286,-2.306123382,PC26,"aquaculture=shrimp, name=PC26, natural=water, sector=NUEVAZELANDA, water=pond",south-america
6003,-79.986364,-2.514313,653,5.623222,-79.93651344,-2.522818379,NA,"landuse=aquaculture, produce=shrimp",south-america
6004,-79.957873,-2.516456,621,2.477443,-79.93651344,-2.522818379,NA,"landuse=aquaculture, produce=shrimp",south-america
6005,-79.827279,-2.522239,579,6.506868,-79.8819243,-2.501212132,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6006,-80.107602,-2.525638,697,2.735585,-80.09649225,-2.5035658,PSC41,"aquaculture=shrimp, name=PSC41, natural=water, water=pond",south-america
6007,-79.636935,-2.541944,334,6.9854,-79.67135213,-2.59478958,PSC13,"aquaculture=shrimp, name=PSC13, natural=water, sector=LOSANGELES, water=pond",south-america
6008,-80.026995,-2.58948,520,11.600632,-79.92340502,-2.577127842,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6009,-79.710373,-2.593718,319,3.488617,-79.69096935,-2.618508445,PSC1,"aquaculture=shrimp, name=PSC1, natural=water, sector=SANTAROSA, water=pond",south-america
6010,-79.771457,-2.727824,166,8.089071,-79.73841963,-2.662649778,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6011,-79.796992,-2.780582,163,14.576513,-79.73841963,-2.662649778,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6012,-79.825905,-2.896935,13,10.1316,-79.81681432,-2.988102683,Camaronera Galo Rodríguez,"landuse=aquaculture, name=Camaronera Galo Rodríguez",south-america
6014,-79.851271,-2.94373,13,6.224812,-79.81681432,-2.988102683,Camaronera Galo Rodríguez,"landuse=aquaculture, name=Camaronera Galo Rodríguez",south-america
6015,-79.987815,-3.414292,12,12.844444,-80.07799866,-3.341639369,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6016,-80.035062,-3.439143,20,11.790362,-80.07799866,-3.341639369,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6017,-80.193487,-3.444493,35,1.077425,-80.18898458,-3.435863642,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6018,-80.342708,-3.485709,31,12.450935,-80.29475482,-3.383943239,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6026,-80.030208,0.449035,46,4.832794,-80.01380435,0.408568517,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing, water=pond",south-america
6027,-80.022471,0.423913,46,1.951804,-80.01380435,0.408568517,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing, water=pond",south-america
6028,-79.924439,0.258,30,6.792082,-79.97601244,0.290823211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6029,-79.946833,0.255967,30,5.040406,-79.97601244,0.290823211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6030,-79.938109,0.251824,30,6.033149,-79.97601244,0.290823211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6031,-80.007543,0.250699,43,3.77361,-79.99324043,0.281640105,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6032,-80.01611,0.24375,61,4.856232,-79.99815549,0.283776211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6033,-79.935417,0.242986,31,6.957083,-79.97601244,0.290823211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6034,-79.979309,0.224182,69,6.539925,-79.99324043,0.281640105,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6035,-79.986877,0.21875,80,6.990015,-79.99324043,0.281640105,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6036,-79.942081,0.212792,44,9.418802,-79.97601244,0.290823211,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera, natural=water, water=pond",south-america
6037,-79.978329,0.176587,92,11.734173,-79.99324043,0.281640105,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6038,-79.975364,0.16687,88,12.845697,-79.99324043,0.281640105,Camaronera,"aquaculture=shrimp, landuse=aquaculture, name=Camaronera",south-america
6039,-80.078857,0.040323,64,0.060287,-80.07926001,0.039958792,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing, water=pond",south-america
6040,-80.076487,0.038337,64,0.061903,-80.07602638,0.038023353,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing, water=pond",south-america
6041,-80.259383,-0.170306,16,1.785521,-80.24877893,-0.158190625,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing",south-america
6042,-80.270071,-0.177083,16,2.239883,-80.28087208,-0.1941739,NA,"aquaculture=shrimp, landuse=aquaculture, natural=water, source=bing, source:position=Bing, source:tracer=scanaerial, source:zoomlevel=16",south-america
6043,-80.304725,-0.650347,9,0.148883,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6044,-80.293206,-0.651716,9,1.176194,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6045,-80.315477,-0.661166,9,1.836784,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6046,-80.353205,-0.661645,9,5.681256,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6047,-80.312802,-0.662265,9,1.731277,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6048,-80.323958,-0.682129,9,4.246991,-80.30357368,-0.6496617,NA,"aquaculture=shrimp, description=Camaronera, Shrimp Pond, landuse=aquaculture, natural=water",south-america
6049,-80.282292,-0.693318,9,3.440652,-80.25168599,-0.688963842,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6050,-80.255989,-0.694781,9,0.801972,-80.25168599,-0.688963842,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6051,-80.205136,-0.709214,9,5.644655,-80.25168599,-0.688963842,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6062,-79.698958,-1.843107,5,18.884354,-79.83575283,-1.944209589,PS1,"aquaculture=shrimp, name=PS1, natural=water, sector=AQUALITORAL, water=pond",south-america
6063,-79.701949,-1.864063,5,17.325022,-79.83575283,-1.944209589,PS1,"aquaculture=shrimp, name=PS1, natural=water, sector=AQUALITORAL, water=pond",south-america
6064,-79.699676,-1.87332,5,17.048565,-79.83575283,-1.944209589,PS1,"aquaculture=shrimp, name=PS1, natural=water, sector=AQUALITORAL, water=pond",south-america
6065,-79.720165,-1.886431,5,14.359616,-79.83575283,-1.944209589,PS1,"aquaculture=shrimp, name=PS1, natural=water, sector=AQUALITORAL, water=pond",south-america
6067,-79.875677,-1.899129,5,6.67331,-79.83667718,-1.94498102,PS2,"aquaculture=shrimp, name=PS2, natural=water, sector=AQUALITORAL, water=pond",south-america
6073,-80.572989,-2.238676,229,20.41735,-80.62692611,-2.41517028,PSC44,"aquaculture=shrimp, name=PSC44, natural=water, sector=D'PESCA, water=pond",south-america
6074,-79.982951,-2.238727,263,3.380556,-80.00722802,-2.220335858,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6075,-80.016959,-2.246207,359,1.093786,-80.02669576,-2.247588685,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6076,-79.829294,-2.251694,525,10.620194,-79.81888145,-2.3471654,PSC129,"aquaculture=shrimp, name=PSC129, natural=water, sector=TAURA4, water=pond",south-america
6077,-80.002053,-2.256222,394,2.902593,-80.02669576,-2.247588685,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6078,-80.020124,-2.258093,459,1.372409,-80.02669576,-2.247588685,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6080,-80.035942,-2.269716,569,2.654126,-80.02669576,-2.247588685,Shrimp Farm,"landuse=aquaculture, name=Shrimp Farm, produce=shrimp",south-america
6081,-79.956121,-2.277083,581,1.981795,-79.97387944,-2.278531791,PC14,"aquaculture=shrimp, name=PC14, natural=water, sector=AUSTRALIA, water=pond",south-america
6082,-79.973949,-2.284757,728,0.17282,-79.97375162,-2.283206761,PSC17,"aquaculture=shrimp, name=PSC17, natural=water, sector=AUSTRALIA, water=pond",south-america
6083,-79.975985,-2.314583,868,0.135317,-79.97513008,-2.313712364,PC8,"aquaculture=shrimp, name=PC8, natural=water, sector=AUSTRALIA, water=pond",south-america
6084,-79.982909,-2.319192,921,0.176131,-79.98441713,-2.318706439,PC10B,"aquaculture=shrimp, name=PC10B, natural=water, sector=SUECIA1, water=pond",south-america
6085,-79.738206,-2.367195,419,2.774873,-79.76068892,-2.35631812,PSC7,"aquaculture=shrimp, name=PSC7, natural=water, sector=TAURA3, water=pond",south-america
6086,-80.161084,-2.377202,682,0.062532,-80.16101908,-2.376640268,PSC103,"aquaculture=shrimp, name=PSC103, natural=water, sector=ARUBA, water=pond",south-america
6087,-79.948213,-2.377647,859,5.233677,-79.97969434,-2.342469333,PSC36,"aquaculture=shrimp, name=PSC36, natural=water, sector=SUECIA2, water=pond",south-america
6088,-79.747953,-2.385562,435,3.498632,-79.76337953,-2.357988233,PSC6,"aquaculture=shrimp, name=PSC6, natural=water, sector=TAURA3, water=pond",south-america
6089,-79.830626,-2.389663,540,2.335184,-79.82362003,-2.369755133,PSC108,"aquaculture=shrimp, name=PSC108, natural=water, sector=TAURA4, water=pond",south-america
6090,-80.167525,-2.393921,688,0.099994,-80.16837869,-2.39363741,PSC05,"aquaculture=shrimp, name=PSC05, natural=water, sector=CAPULSA, water=pond",south-america
6091,-79.98125,-2.401597,997,6.540401,-79.97969434,-2.342469333,PSC36,"aquaculture=shrimp, name=PSC36, natural=water, sector=SUECIA2, water=pond",south-america
6092,-79.781731,-2.401974,520,0.069414,-79.78139398,-2.401445654,PSC18,"aquaculture=shrimp, name=PSC18, natural=water, sector=PORTILLO, water=pond",south-america
6093,-80.180141,-2.405304,718,0.413662,-80.18287889,-2.407835989,PC96A,"aquaculture=shrimp, name=PC96A, natural=water, sector=ARGENTINA, water=pond",south-america
6094,-80.066988,-2.41422,701,0.316329,-80.06571173,-2.416776536,PSC3,"aquaculture=shrimp, name=PSC3, natural=water, sector=VIETNAM, water=pond",south-america
6095,-80.17893,-2.416777,703,0.135754,-80.17983141,-2.417604757,PC74,"aquaculture=shrimp, name=PC74, natural=water, sector=ARGENTINA, water=pond",south-america
6096,-79.997356,-2.428792,952,6.281238,-80.05165708,-2.413181777,PSC01A,"aquaculture=shrimp, name=PSC01A, natural=water, sector=CHINA, water=pond",south-america
6097,-80.066396,-2.429499,702,0.684037,-80.06224879,-2.424930889,PSC21,"aquaculture=shrimp, name=PSC21, natural=water, sector=CHINA, water=pond",south-america
6098,-79.767689,-2.43076,584,3.037601,-79.78218141,-2.407475879,PC1A,"aquaculture=shrimp, name=PC1A, natural=water, sector=PORTILLO, water=pond",south-america
6099,-80.160199,-2.43109,742,0.228155,-80.16198073,-2.430067407,PSC01,"aquaculture=shrimp, name=PSC01, natural=water, sector=CUBA, water=pond",south-america
6100,-79.710417,-2.435324,571,0.128552,-79.71153062,-2.435635336,PC9,"aquaculture=shrimp, name=PC9, natural=water, sector=CHURUTE, water=pond",south-america
6101,-79.983606,-2.437372,982,6.241777,-79.94164947,-2.47486205,NA,"landuse=aquaculture, produce=shrimp",south-america
6102,-80.161068,-2.443147,726,0.297086,-80.16279927,-2.441100989,PSC03,"aquaculture=shrimp, name=PSC03, natural=water, sector=KANSAS, water=pond",south-america
6103,-79.663542,-2.443125,563,4.293612,-79.69994006,-2.430184888,PSC32,"aquaculture=shrimp, name=PSC32, natural=water, sector=CHURUTE, water=pond",south-america
6104,-80.091258,-2.44383,754,0.181708,-80.09288967,-2.443913614,PSC103,"aquaculture=shrimp, name=PSC103, natural=water, water=pond",south-america
6105,-80.002157,-2.444323,857,6.402236,-80.05744667,-2.428209183,PSC17,"aquaculture=shrimp, name=PSC17, natural=water, sector=CHINA, water=pond",south-america
6106,-80.185919,-2.451942,669,0.189292,-80.18744119,-2.451176203,PSC07,"aquaculture=shrimp, name=PSC07, natural=water, sector=ESPAÑA, water=pond",south-america
6107,-80.181194,-2.451987,671,0.700562,-80.18744119,-2.451176203,PSC07,"aquaculture=shrimp, name=PSC07, natural=water, sector=ESPAÑA, water=pond",south-america
6108,-80.128978,-2.451978,752,0.155511,-80.13017806,-2.452699768,PSC92,"aquaculture=shrimp, name=PSC92, natural=water, sector=MEXICO, water=pond",south-america
6109,-80.075298,-2.454658,743,0.929642,-80.08308208,-2.457721433,PSC15,"aquaculture=shrimp, name=PSC15, natural=water, water=pond",south-america
6110,-80.600518,-2.455452,255,0.07736,-80.60121353,-2.455444005,PC61C,"aquaculture=shrimp, name=PC61C, natural=water, sector=SECTOR4, water=pond",south-america
6111,-79.656246,-2.455588,564,5.613037,-79.69994006,-2.430184888,PSC32,"aquaculture=shrimp, name=PSC32, natural=water, sector=CHURUTE, water=pond",south-america
6112,-80.122804,-2.457858,753,0.370562,-80.12572831,-2.456251963,PC30,"aquaculture=shrimp, name=PC30, natural=water, sector=MEXICO, water=pond",south-america
6113,-80.606249,-2.460415,255,0.198743,-80.60733875,-2.461839444,PSC42,"aquaculture=shrimp, name=PSC42, natural=water, sector=SECTOR3, water=pond",south-america
6114,-80.592511,-2.476115,255,0.627102,-80.59453156,-2.470820421,PSC117,"aquaculture=shrimp, name=PSC117, natural=water, sector=SECTOR6, water=pond",south-america
6115,-80.176259,-2.476837,685,1.162958,-80.18670628,-2.476389848,PSC7,"aquaculture=shrimp, name=PSC7, natural=water, sector=SINGAPUR, water=pond",south-america
6116,-79.826499,-2.477047,671,6.718379,-79.8819243,-2.501212132,NA,"aquaculture=shrimp, landuse=aquaculture, source=bing",south-america
6117,-80.188541,-2.480417,687,0.093985,-80.18784304,-2.480896185,PC1,"aquaculture=shrimp, name=PC1, natural=water, sector=SINGAPUR, water=pond",south-america
6118,-80.14435,-2.485092,712,2.873675,-80.12810888,-2.464879431,PSC98,"aquaculture=shrimp, name=PSC98, natural=water, sector=MEXICO, water=pond",south-america
6119,-80.090644,-2.497475,742,0.120338,-80.0917164,-2.497619883,PSC38,"aquaculture=shrimp, name=PSC38, natural=water, water=pond",south-america
6120,-79.647926,-2.497897,559,9.461772,-79.69994006,-2.430184888,PSC32,"aquaculture=shrimp, name=PSC32, natural=water, sector=CHURUTE, water=pond",south-america
6121,-80.557963,-2.500389,255,4.94521,-80.58541161,-2.465205123,PSC136,"aquaculture=shrimp, name=PSC136, natural=water, sector=SECTOR5, water=pond",south-america
6122,-80.559597,-2.506989,255,5.439651,-80.58541161,-2.465205123,PSC136,"aquaculture=shrimp, name=PSC136, natural=water, sector=SECTOR5, water=pond",south-america
6123,-80.203983,-2.511938,687,2.934338,-80.22830478,-2.501651517,PSC5,"aquaculture=shrimp, name=PSC5, natural=water, sector=JAMAICA, water=pond",south-america
6124,-80.180274,-2.5263,688,5.040783,-80.18991615,-2.481757025,PSC1,"aquaculture=shrimp, name=PSC1, natural=water, sector=SINGAPUR, water=pond",south-america
6125,-80.231124,-2.535619,688,3.181369,-80.23571154,-2.5072206,PSC1,"aquaculture=shrimp, name=PSC1, natural=water, sector=JAMAICA, water=pond",south-america
6126,-80.299367,-2.561893,551,0.988938,-80.29683992,-2.57046775,PSC35,"aquaculture=shrimp, name=PSC35, natural=water, sector=ELSALVADOR, water=pond",south-america
6127,-80.242165,-2.56837,651,3.987377,-80.22745504,-2.601255529,PSC29,"aquaculture=shrimp, name=PSC29, natural=water, sector=PANAMA, water=pond",south-america
6128,-80.240625,-2.580146,633,2.755646,-80.22745504,-2.601255529,PSC29,"aquaculture=shrimp, name=PSC29, natural=water, sector=PANAMA, water=pond",south-america
6129,-80.177102,-2.585399,681,5.093316,-80.21855912,-2.604978046,PC1,"aquaculture=shrimp, name=PC1, natural=water, sector=PANAMA, water=pond",south-america
